product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count
6203012300548,Xtra Carbonated Drink,400 ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,506
6203012300579,Mo Xtra,320 ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,70
6203012300630,Pure Drinking Water,1.5 L,Masafi,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,196
6203012300920,Lemon Flavored Carbonated Soft Drink,320 ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,10
6203012300937,Malt Flavoured,400ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,210
6203012960230,Axcella Engine Oil for Petrol Engines,1.0 L,Oryx Energies,MT,The Addax & Oryx Group Plc (AOG),TZ,https://wastebase.org/#/o/6a130eea-bb86-4ca7-a360-e2b5930495a7,,30
6203013230004,Mineral Water,1.5 L,Drop of Zanzibar,TZ,Drop of Zanzibar Limited,TZ,https://wastebase.org/#/o/0a6a8128-4fa6-4533-8d5b-f648309258e7,,214
6203013230011,Best drinking water,500 ml,Drop of Zanzibar,TZ,Drop of Zanzibar Limited,MZ,https://wastebase.org/#/o/0a6a8128-4fa6-4533-8d5b-f648309258e7,,1
6203013230011,Best drinking water,500 ml,Drop of Zanzibar,TZ,Drop of Zanzibar Limited,TZ,https://wastebase.org/#/o/0a6a8128-4fa6-4533-8d5b-f648309258e7,,270
6203013230028,Drop of Zanzibar,330 ml,Drop of Zanzibar,TZ,Drop of Zanzibar Limited,TZ,https://wastebase.org/#/o/0a6a8128-4fa6-4533-8d5b-f648309258e7,,70
6203013471629,Fruit flavoured Carbonated soft Drink,400ml,Pawa Plus,TZ,Sayona Drink Limited,TZ,https://wastebase.org/#/o/945bd7d5-a2fe-49e2-a02d-0102f581802f,,1
6203013471667,Apple Malto Soft Drink,300 ml,Sayona,TZ,Motisun Group,RW,https://wastebase.org/#/o/d085a391-c4b0-4605-843a-28788c216c4e,,6
6203013770005,Mineral Water,500 ml,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,48
6203013770012,Pure Drinking Water,1.0 L,Hill Water,TZ,Hill Group,NL,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,36.000,1
6203013770012,Pure Drinking Water,1.0 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,36.000,828
6203013770029,Mineral water,1.5 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,5
6203013770043,Hill water,12 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,1
6203014960115,Potable Spirit with Pineapple flavour,200 ml,Diamond Rock,TZ,East African Spirits (T) Ltd,TZ,https://wastebase.org/#/o/b1e8f6d7-87a3-4435-a8e8-24ce78f02e43,,8
6203015450011,Pure drinking water,500 ml,Zanzibar Pure Life,TZ,Zanzibar Overseas Services Ltd,TZ,https://wastebase.org/#/o/1a66eaca-3084-4637-bd5d-30564d7b81ce,,9
6203015450028,Pure drinking water,1.5 L,Zanzibar Pure Life,TZ,Zanzibar Overseas Services Ltd,TZ,https://wastebase.org/#/o/1a66eaca-3084-4637-bd5d-30564d7b81ce,,47
6203016120104,Plain Yoghurt,150 g,Asas Diaries,TZ,Asas Group of companies,TZ,https://wastebase.org/#/o/e3dbf1db-9914-45d9-8efe-509a6ecefffa,,1
6203016120142,Vanilla yoghurt drink,400 g,Asas Diaries,TZ,Asas Group of companies,TZ,https://wastebase.org/#/o/e3dbf1db-9914-45d9-8efe-509a6ecefffa,,1
6203016870023,ice drop,1000ml,drinking water,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,20
6203016870030,Drinking Water,1500 ml,Dew Drop,TZ,Dew Drop Drinks Co.Ltd,TZ,https://wastebase.org/#/o/b122e0c5-b565-4c7f-98c9-c7456ac735e6,40.000,10
6203017590364,Hand Care Liquid Soap,500ml,Bio-D,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
6203018120027,Drinking water,1.25 L,Canadian Drinking Water,TZ,Canada Pure Water Company Ltd,TZ,https://wastebase.org/#/o/6d0a1e6b-677e-4466-9db9-d4abd9fc8e40,,194
6203018220123,Mo Xtra Energy,320ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,438
6203018220130,Extra Berry Flavor Carbonated Soft Drink,400 ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,24.000,2133
6203022190009,nyanyua Ushindi,300ml,POWER TANGAWIZI,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,4
6203023810005,Maji ya Furaha,1100 ml,Furaha,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,57
6203023810012,MAJI HALISI,1600ml,Furaha,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,13
6204000036012,K-Vant Spirit,750 ml,K-Vant,TZ,Mega Beverages Company Co Ltd.,TZ,https://wastebase.org/#/o/adde1b3d-87b6-4c9a-9c45-c3fffb99da19,,9
6204000078012,Premium Spirit,750 ml,K-Vant,TZ,Mega Beverages Company Co Ltd.,TZ,https://wastebase.org/#/o/adde1b3d-87b6-4c9a-9c45-c3fffb99da19,,6
6204000099017,Drinking water,1.5 L,SeQua,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,10
6204000110002,Zenjy Finest Drinking water,350 ml,Zenjy,TZ,Sky Cola Company Limited,TZ,https://wastebase.org/#/o/4c02c891-0619-4d23-b94d-9d9c5954bea4,,13
6204000110019,Finest Drinking Water,600 ml,Zenjy,TZ,Sky Cola Company Limited,TZ,https://wastebase.org/#/o/4c02c891-0619-4d23-b94d-9d9c5954bea4,,118
6204000110026,Finest Drinking Water,1.5 L,Zenjy,TZ,Sky Cola Company Limited,TZ,https://wastebase.org/#/o/4c02c891-0619-4d23-b94d-9d9c5954bea4,,54
6204000498018,pure drinking water,500ml,Precious,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,46
621033967506,Bottle Green Ginger & Lemongrass,500 ml,Crystalina,MZ,"SK Industries, Lda",MZ,https://wastebase.org/#/o/9e459dd2-e6f5-4f5c-a59a-4b5e7f11d350,,18
621033997503,Água Crystalina,1.5 l,Crystalina,MZ,"SK Industries, Lda",MZ,https://wastebase.org/#/o/9e459dd2-e6f5-4f5c-a59a-4b5e7f11d350,,30
6213003351732,Twist Spark,400 ml,Sayona,TZ,Motisun Group,RW,https://wastebase.org/#/o/d085a391-c4b0-4605-843a-28788c216c4e,,8
6213003351732,Twist Spark,400 ml,Sayona,TZ,Motisun Group,TZ,https://wastebase.org/#/o/d085a391-c4b0-4605-843a-28788c216c4e,,25
6222000506946,Sunflower oil,5.0 L,Crystal,EG,Arma Group,MZ,https://wastebase.org/#/o/63a4ef02-6d4f-426e-8ef1-68b46685ede6,,1
6222000506946,Sunflower oil,5.0 L,Crystal,EG,Arma Group,RW,https://wastebase.org/#/o/63a4ef02-6d4f-426e-8ef1-68b46685ede6,,125
6222000518369,Sunflower Oil,5L,Jambo,TZ,Jambo Group,RW,https://wastebase.org/#/o/09c1eeaf-fc7c-426b-b381-effdea28a658,,1
6224000016401,soua bean oil,1L,Royal,UK,UNKNOWN_ORG,RW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3
626570616665,Pure Drinking Water,600 ml,Super Pure,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,30
626570616672,Pure Drinking Water,350 ml,Super Pure,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,20
626570622444,Pure Drinking water,1.5 L,Super Pure,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,7
6291021210514,Drinking Water,1.5 L,Oasis,AE,Oasis Pure Water,MZ,https://wastebase.org/#/o/e0a7b1cf-1330-49f7-aa06-f675c55d3ab7,,72
6291103084132,CREAM SODA,345ml,NINJA,UK,UNKNOWN_ORG,ZM,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
6297000522005,Engine Oil,1.0 L,Quartz,FR,TotalEnergies SE,RW,https://wastebase.org/#/o/cbfe78e1-fc22-4fef-bc10-bf55cdbbd23d,,7
67057788,Água Purificada,600 ml,AquaPlus,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,39
674511451592,mogwa springs,500ml,drinking water,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,5
6805698924300,Água purificada,1.5,Aqua Azul,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
6900077057201,Shampoo,200 ml,Longrich,CN,Jowell Global Ltd,MZ,https://wastebase.org/#/o/4e9fed56-2e9e-4792-84bd-b480688547f8,,1
6906978201064,Natural Water,1.5 L,Pangani,TZ,Agro Fresh Ltd,TZ,https://wastebase.org/#/o/29f51231-57bf-479a-81ea-756c7ee6c887,,65
6920459993798,Honey Drink,500 ml,Master Kong,CN,Master Kong,MZ,https://wastebase.org/#/o/2de78d96-45ce-429f-a2e2-aac57a207734,,1
6920583012570,White Board Cleaner,250 ml,Flamingo,ZM,Acacia Food and Beverages Ltd,TZ,https://wastebase.org/#/o/de81ec8b-41a9-493a-9345-ca1cc44a0e80,,1
6921294308549,Daily C,500ml,Tropicana,FR,PAI Partners,RW,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,1
6930773400292,Gelinho Banana,200 ml,Super,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
6930773400308,Refresco Abacaxi,350 ml,Super,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,59
6930773400315,Uva Deliciosa,330 ml,Super,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,4
6930773400346,Bebida Maça / Apple Drink,100 ml,Super,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
6930773400353,Gelinho Abacaxí,100 ml,Super,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
6933610104094,Álcool Gel Desinfetante,100 ml,Limpo,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,9
6935236000033,Packaged Drinking Water,1.5 L,ICE Springs,UG,ICE LOVE CO. LTD,UG,https://wastebase.org/#/o/fe13232b-c295-4479-9326-7727c9ec0546,,1
6935236000057,Mineral Water,500 ml,Rwenzori,US,Coca-Cola,UG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,5
6952581701118,Garlic and Coconut oil,300ml,Nutra Shine Professional,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
6959749712580,ideal for Chinese and Japanese Foods,100ml,SOY SAUCE,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
7001723214371,SPORTS DRINK Energade,500 ml,Energade,ZA,Tiger Brands Ltd,MZ,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,1
7162106950047,Antiseptic Desinfectant,500 ml,Dettol,GB,Reckitt Benckiser Group PLC,TZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,1
7171000010016,Aqua sure,500ml,drinking water,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,5
7174000089167,Aqua life,500ml,drinking water,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,17
7174000108004,Strawberry Yoghurt,500 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,1
7174000108011,Vanilla Yoghurt,500 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,1
7174000108028,Strawberry Yoghurt,150 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,3
7174000108202,Strawberry Yoghurt,250 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,3
7174000108219,Vanilla Yoghurt,250 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,2
7174000118089,Purified Drinking Water,1.0 L,Carrent,KE,CLAMAC ENTERPRISES,KE,https://wastebase.org/#/o/e65fbdb0-652a-4ab7-bd35-031838d9d426,,8
7174000692084,Vanilla,150 ml,Wimssy,KE,Wimssy Limited,KE,https://wastebase.org/#/o/ee322de4-2183-4fb8-b16a-04066b689727,,7
7174000692084,Vanilla,150 ml,Wimssy,KE,Wimssy Limited,RW,https://wastebase.org/#/o/ee322de4-2183-4fb8-b16a-04066b689727,,1
7174001196055,Drink it love it,500ml,SkyDots,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,63
7174001196062,Drinking it love it,1litre,SkyDots,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,9
7181221034166,Glass Cleaner,500 ml,King Klear,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
728028491876,Chibuku Super,1.25 L,Chibuku,UK,UNKNOWN_ORG,MW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,48
7348008697796,Health Drink,330 ml,Kambucha,ZM,African Blessing Investments Ltd,MW,https://wastebase.org/#/o/a79b023a-9a0b-4764-81bb-e3e05ffd6141,,72
7613034302328,Natural Mineral Water,500 ml,Buxton,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1
7613037076622,Sparkling Spring Water,1.5 L,Pure Life,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1
7798065730033,Agua Mineral Natural de las Sierras,2.0 L,Sierra de los Padres,AR,Nutreco Alimentos S.A,TZ,https://wastebase.org/#/o/5930d3b7-8ded-4ce8-bfa3-34dc4b38a835,,1
781159624551,Refrigerante de maçà / Apple Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,82
781159624551,Refrigerante de maçà / Apple Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,RW,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,1
7811596245514,Apple / Maçã,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,62
781159624582,Açai,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,6
781159921117,Fiesta Laranja,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,181
7811599211172,Refresco Laranja,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,1
781159921124,Fiesta Cola,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,71
781159921148,Mango Carbonated Soft Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,271
7811599211554,Pineapple / Ananás,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,90
781159921162,Pêssego / Peach,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,29
781159921186,Energy Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,19
7811599214487,Refresco Manga / Mango,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,54
7896931614323,Cha Mate,1.35 L,Campo Largo,BR,Zanlorenzi Bebidas Ltda,BR,https://wastebase.org/#/o/b080c871-3786-43fa-8524-82b8889d0109,,1
7898199082548,LAVA LOUCAS CONCENTRADO,650ml,Biowash,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
7898917052129,ciclo farma,1000ml,industria Quimica,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
7994390540594,Água Purificada,500ml,Aqua Azul,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,432
799439793897,Rocky Bubble,350 ml,Rocky,MW,Mellet Enterprise,MW,https://wastebase.org/#/o/39e7ad3a-ffcf-4df3-bc42-9098b52f7fc3,,16
8001090648235,luxury perfume,880ml,Downy,US,THE PROCTER & GAMBLE COMPANY,KE,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,20
8001090718792,Miracle Moist Shampoo,90ml,Aussie,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
8001841287256,Miracle Moist Conditioner,725 ml,Aussie,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,2
8001841990118,Champu Anticaspa Recarga,480 ml,Head & Shoulders,US,THE PROCTER & GAMBLE COMPANY,ES,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
8006540026557,Fairy Ultra Poder,400 ml,Fairy,US,THE PROCTER & GAMBLE COMPANY,ES,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
80922377,Agua Vumba,1.5 L,Vumba,MZ,"Sociedade Águas Vumba, SA",MZ,https://wastebase.org/#/o/027e8655-81cd-44c9-b14e-b15181f61a8f,,1171
811620022248,High Protein Milkshake - Strawberry Banana,414 ml,Core Power,US,Coca-Cola,RW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
813974024237,Hand Gel,100 ml,Halo,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
817513015472,Nourishing conditioner,237ml,Cantu,US,PDC Brands,TZ,https://wastebase.org/#/o/4eafceed-b6f5-46a6-a2fb-3ecf4f447b70,,1
817939005118,French Lavender Plant-based hand wash,354 ml,Method,US,Method Products pbc,GB,https://wastebase.org/#/o/cb2a0f45-314c-4fd0-9d92-3b774edf019e,,1
817939012413,non-toxic surface cleaner,828 ml,Method,US,Method Products pbc,GB,https://wastebase.org/#/o/cb2a0f45-314c-4fd0-9d92-3b774edf019e,,1
8410055050011,Fontvella,500 ml,Danone,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
8410728100036,Lanjaron Sport,750 ml,Lanjarón,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2
8410728100036,Lanjaron Sport,750 ml,Lanjarón,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
8410728180120,Agua de Sierra Nevada,1.5 L,Lanjarón,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,5
8410728180120,Agua de Sierra Nevada,1.5 L,Lanjarón,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2
8410728700106,Mineral Water,500 ml,Lanjarón,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,5
8410728700106,Mineral Water,500 ml,Lanjarón,FR,Danone S.A.,RW,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
8414227057655,Liquid Soap,500 ml,Amalfi,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
8414493960024,Monssalus,1.5 L,Monssalus,ES,"AGUA MINERAL CRISTALINA, S.L.",ES,https://wastebase.org/#/o/655a09ab-4437-4d4e-bf31-033aadbeea45,,1
8414493960024,Monssalus,1.5 L,Monssalus,ES,"AGUA MINERAL CRISTALINA, S.L.",GB,https://wastebase.org/#/o/655a09ab-4437-4d4e-bf31-033aadbeea45,,2
8414493960031,Agua Mineral,500 ml,Monssalus,ES,"AGUA MINERAL CRISTALINA, S.L.",ES,https://wastebase.org/#/o/655a09ab-4437-4d4e-bf31-033aadbeea45,,5
8480000052506,zumo de naranja,250ml,Mercadona,ES,"MERCADONA, S.A.",ES,https://wastebase.org/#/o/9dfaa5a4-d168-4ebb-89db-46ff5ca80fdb,,1
